Nombre,Categrias,Latitud,Longitud,Distancia,Avenida,Latidud_denue,Longitud_denue
Plaza Rio de Janeiro,Plaza,19.421045712027798,-99.16050553321838,207.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Deseo Café de Especialidad,Café,19.422991782054027,-99.15841690679956,188.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Cafe Nin,French Restaurant,19.42542167173814,-99.16063479617257,284.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Panadería Rosetta,Bakery,19.419825013878246,-99.1605226588088,342.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Yutumy Street Sushi,Sushi Restaurant,19.423166,-99.16318,312.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Tierra Garat,Coffee Shop,19.41889,-99.161417,462.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
La Casa de Toño,Restaurant,19.425249790847047,-99.16444908949815,516.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
La Casa de Toño,Restaurant,19.424880086287644,-99.16518769362159,566.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Cafebrería el Péndulo,Bookstore,19.41838565946042,-99.15874355291054,523.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Cafebreria el Pendulo,Bookstore,19.426029014899097,-99.16503176481122,614.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Café Toscano,Café,19.42159688164743,-99.16056767726897,148.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Macelleria Roma,Italian Restaurant,19.417295754077713,-99.15956876913,625.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Glorieta de la Cibeles,Sculpture Garden,19.420013640196093,-99.16636502090653,720.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Licorería Limantour,Cocktail Bar,19.418031,-99.159293,548.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
El Departamento,Night Club,19.417766212877137,-99.16193665501952,597.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Churrería el Moro,Bakery,19.418834,-99.155707,652.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Churrería el Moro,Coffee Shop,19.426067205212238,-99.1639404065448,527.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
La Docena,Seafood Restaurant,19.419274314579877,-99.15596197411482,599.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Boicot Cafe Roma Norte,Coffee Shop,19.418716129217753,-99.16130156736048,477.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Contramar,Seafood Restaurant,19.41978542742094,-99.16714497132156,804.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
P.F. Chang's China Bistro,Chinese Restaurant,19.429187257971066,-99.16212852723234,728.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Taquería Orinoco,Taco Restaurant,19.417644,-99.164917,763.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Monumento a la Independencia,Monument,19.426982,-99.167651,902.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
BBVA Bancomer,Bank,19.42600564791241,-99.16215132653188,401.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Mexico City Marriott Reforma Hotel,Lodging,19.4280191,-99.1642669,711.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Sofitel Mexico City Reforma,Lodging,19.428307,-99.165767,837.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Cielito Querido Café,"Cafes, Coffee, and Tea Houses",19.427641822695676,-99.1647323864219,709.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Tierra Garat,Coffee Shop,19.429647,-99.16303,807.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Mog Bistro,Asian Restaurant,19.416302331771085,-99.15518888813247,901.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Arena México,Stadium,19.424187494962666,-99.15220046475596,851.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Sushi Roll,Sushi Restaurant,19.425719017544026,-99.16451456607147,550.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Jardín Pushkin,Park,19.4200335192668,-99.15428263844603,697.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Starbucks,"Cafes, Coffee, and Tea Houses",19.4286750994637,-99.16334643906146,722.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Hotel NH Collection Mexico City Reforma,Hotel,19.4239901349531,-99.16491788912103,508.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Laa Casa de Tono,Mexican Restaurant,19.43156649314058,-99.16242940236215,991.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Energy Fitness,Gym and Studio,19.428529668924604,-99.1618022790778,648.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Starbucks,"Cafes, Coffee, and Tea Houses",19.425739097819335,-99.16373305192958,486.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Hotel Stanza,Hotel,19.419354896986654,-99.15507687333826,665.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Madre Café,Dining and Drinking,19.416899,-99.159455,670.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Fisher's Roma,Seafood Restaurant,19.41999358275181,-99.1672486257129,804.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Farmacia San Pablo,Drugstore,19.416356332299713,-99.16500154273747,882.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Churrería el Moro,Bakery,19.428241890391178,-99.1694376213723,1135.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Supra Rooftop,Roof Deck,19.418106,-99.161698,553.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Urban Dog - Guardería & Hotel,Dog Park,19.415317682256312,-99.16615908670441,1047.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
La Cervecería de Barrio,Bar,19.419781380088555,-99.16687751777043,779.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Tacos Orinoco,Taco Restaurant,19.425721,-99.16692,770.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Los Bisquets Bisquets Obregón,Mexican Restaurant,19.418617925933088,-99.15754276864914,550.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
El Califa,Taco Restaurant,19.425632817476966,-99.16962261282956,1032.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Nadefo,Korean Restaurant,19.423213670055503,-99.16649487402572,659.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Pulqueria los Insurgentes,Bar,19.419342202637726,-99.16411072038656,567.0,Avenida Chapultepec,19.419342202637726,-99.16411072038656
Taqueria el Progreso,Taco Restaurant,19.434116644891073,-99.15612147199401,54.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
The Capital Coffee,Coffee Shop,19.433620632263825,-99.1561991155672,95.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Monumento a la Revolución,Monument,19.436097,-99.154548,229.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Le Méridien Mexico City,Lodging,19.433603490767776,-99.15441805126828,150.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Cielito Querido Café,"Cafes, Coffee, and Tea Houses",19.43310957262801,-99.15500590353615,149.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Fiesta Americana Reforma,Hotel,19.432698836981352,-99.1548925787002,195.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Terraza Cha Cha Chá,Mexican Restaurant,19.43616083527723,-99.1527556071466,366.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Frontón México,Arts and Entertainment,19.436948,-99.153428,374.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Frida Kahlo Experiencia,Exhibit,19.43669,-99.153343,358.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Don Porfirio Caffe,Coffee Shop,19.435796616667353,-99.15561514035957,165.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Monumento a Cristóbal Colón,Monument,19.433084230995817,-99.15474951267242,165.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
La Matra-k,Bar,19.43636462513309,-99.1524743973116,403.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Lucerna Comedor,Bar,19.42995504515439,-99.15574036085383,483.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Sonora Grill - Reforma,Steakhouse,19.435183445731607,-99.1506048340496,537.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Plaza Revolución,Plaza,19.439115198050956,-99.15411202218503,557.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Azúcar y sal,Bakery,19.429626593749273,-99.15503220736281,524.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Laa Casa de Tono,Mexican Restaurant,19.43156649314058,-99.16242940236215,773.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Barceló México Reforma,Hotel,19.43511677381762,-99.15099492798733,495.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
F/i Farmacia Internacional,Café,19.428560370439715,-99.15253124961836,717.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Taverna,Mediterranean Restaurant,19.429913,-99.153046,559.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Starbucks,"Cafes, Coffee, and Tea Houses",19.42988698542747,-99.1608308593491,732.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Starbucks,"Cafes, Coffee, and Tea Houses",19.433631215782444,-99.15450178003242,141.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Hilton Mexico City Reforma,Hotel,19.434674586884242,-99.1464239358902,967.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
El Cardenal,Mexican Restaurant,19.43496674548822,-99.14619612809143,992.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Monumento a Cuauhtémoc,Monument,19.43105753331838,-99.15904260946385,507.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
P.F. Chang's China Bistro,Chinese Restaurant,19.429187257971066,-99.16212852723234,886.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Alameda Central,Landmarks and Outdoors,19.434924,-99.14672,937.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Tierra Garat,Coffee Shop,19.429647,-99.16303,931.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Coronela,Mexican Restaurant,19.436148046750596,-99.15571190324208,204.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
La Ciudadela,Arts and Crafts Store,19.4302081935427,-99.14857454910182,869.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Tacos el Güero,Taco Restaurant,19.438956452935507,-99.164716217769,1081.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Farmacia San Pablo,Drugstore,19.434016060016344,-99.16776789033422,1270.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Fonda Doña Blanca,Restaurant,19.434135622840927,-99.14675553229894,931.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Arena México,Stadium,19.424187494962666,-99.15220046475596,1181.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Starbucks,"Cafes, Coffee, and Tea Houses",19.4286750994637,-99.16334643906146,1021.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Energy Fitness,Gym and Studio,19.428529668924604,-99.1618022790778,910.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
"Holiday Inn Mexico Buenavista, an IHG Hotel",Lodging,19.44260759211309,-99.15547325524273,922.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Hotel Sevilla Palace,Hotel,19.43267324417843,-99.15623317574193,191.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Smart Fit,Gym and Studio,19.434477425460415,-99.1519068267989,392.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Sports World,Gym and Studio,19.429852958118655,-99.16410021007096,1014.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Starbucks,"Cafes, Coffee, and Tea Houses",19.435030211806065,-99.14658970752716,952.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Teatro Benito Juárez,Theater,19.431956545591923,-99.16081360498634,601.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
La Perla de la Roma,Seafood Restaurant,19.42401067094664,-99.15382797668353,1160.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Cafe la Habana,Café,19.432473720746568,-99.15105056710433,522.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Italianni's,Italian Restaurant,19.428394235790986,-99.16214329204728,946.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Van Gogh Alive,Exhibit,19.432034,-99.159503,476.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
BBVA Bancomer,Bank,19.42600564791241,-99.16215132653188,1147.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Jardin Juárez,Beer Garden,19.426445868826956,-99.15219851022205,945.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Tacos árabes la Periquita,Taco Restaurant,19.435173606537845,-99.16320907474137,798.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Starbucks,"Cafes, Coffee, and Tea Houses",19.429462750943422,-99.16399363621328,1027.0,Avenida Chapultepec,19.429462750943422,-99.16399363621328
Alameda Central,Landmarks and Outdoors,19.434924,-99.14672,80.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Hilton Mexico City Reforma,Hotel,19.434674586884242,-99.1464239358902,112.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
El Cardenal,Mexican Restaurant,19.43496674548822,-99.14619612809143,135.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Starbucks,"Cafes, Coffee, and Tea Houses",19.435030211806065,-99.14658970752716,95.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Sonora Grill - Reforma,Steakhouse,19.435183445731607,-99.1506048340496,329.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Sanborns,Department Store,19.43478,-99.144707,290.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Hemiciclo a Juárez,Monument,19.434778496297405,-99.14418529665919,345.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Museo Franz Mayer,Museum,19.43723463588988,-99.14350704298607,494.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
La Casa de Toño,Restaurant,19.433805249122347,-99.14293974819635,489.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
La Ciudadela,Arts and Crafts Store,19.4302081935427,-99.14857454910182,527.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Palacio de Bellas Artes,Museum,19.435248,-99.141229,656.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Terraza Cha Cha Chá,Mexican Restaurant,19.43616083527723,-99.1527556071466,571.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Sala Manuel M Ponce,Concert Hall,19.435201729700633,-99.14101844306443,678.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Barceló México Reforma,Hotel,19.43511677381762,-99.15099492798733,369.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Picasso & Rivera: Conversaciones a Través del Tiempo.,Exhibit,19.43517149092988,-99.14130950842377,647.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Kandinsky Pequeños Mundos,Exhibit,19.434579752620444,-99.14139837332104,638.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Quinta Casa de Correos,Post Office,19.43582010123909,-99.14037610400753,752.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Monumento a la Revolución,Monument,19.436097,-99.154548,753.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Frontón México,Arts and Entertainment,19.436948,-99.153428,665.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
La Matra-k,Bar,19.43636462513309,-99.1524743973116,549.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Taquería el Caifán,Taco Restaurant,19.435104022976457,-99.14712684887147,47.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Frida Kahlo Experiencia,Exhibit,19.43669,-99.153343,647.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Torre Latinoamericana,Office Building,19.433966,-99.140797,707.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Churrería el Moro,Bakery,19.43141077462617,-99.1412811747831,753.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
El Huequito,Taco Restaurant,19.430502072641467,-99.14296124458562,675.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Librería Porrúa,College Bookstore,19.434335398623855,-99.14199687231175,577.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Centro Castellano,Spanish Restaurant,19.431008672247604,-99.14005391856104,887.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Taqueria el Progreso,Taco Restaurant,19.434116644891073,-99.15612147199401,908.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Le Méridien Mexico City,Lodging,19.433603490767776,-99.15441805126828,739.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Plaza Revolución,Plaza,19.439115198050956,-99.15411202218503,841.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Ideal,Bakery,19.432641155458303,-99.13990866603572,830.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
La Pagoda,Café,19.43471328779335,-99.13939238390952,847.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Sanborns,Department Store,19.434317,-99.140037,782.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
The Capital Coffee,Coffee Shop,19.433620632263825,-99.1561991155672,923.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Restaurante Don Toribio,Mexican Restaurant,19.432654111988285,-99.1385726369301,964.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Taverna,Mediterranean Restaurant,19.429913,-99.153046,799.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Quiosco de la Alameda,Plaza,19.43641948564037,-99.14387148421267,417.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Cielito Querido Café,"Cafes, Coffee, and Tea Houses",19.43310957262801,-99.15500590353615,811.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Lucerna Comedor,Bar,19.42995504515439,-99.15574036085383,1021.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Café de Tacuba,Coffee Shop,19.435681907398813,-99.13759147195358,1040.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Azúcar y sal,Bakery,19.429626593749273,-99.15503220736281,980.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Fiesta Americana Reforma,Hotel,19.432698836981352,-99.1548925787002,812.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Tenampa,Bar,19.4409049044255,-99.13900326707271,1115.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Teatro Hidalgo,Theater,19.436441783407712,-99.14197179278628,604.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Smart Fit,Gym and Studio,19.434477425460415,-99.1519068267989,465.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Los Cocuyos,Taco Restaurant,19.430460343291028,-99.13883812115928,1028.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Cafe la Habana,Café,19.432473720746568,-99.15105056710433,457.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Starbucks,"Cafes, Coffee, and Tea Houses",19.43596396529717,-99.14899181106438,201.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
"Holiday Inn Mexico Buenavista, an IHG Hotel",Lodging,19.44260759211309,-99.15547325524273,1202.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Don Porfirio Caffe,Coffee Shop,19.435796616667353,-99.15561514035957,858.0,Avenida Chapultepec,19.435796616667353,-99.15561514035957
Catedral Metropolitana de la Ciudad de México,Church,19.434212,-99.133067,167.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
El Cardenal,Mexican Restaurant,19.43374611369942,-99.13521616054781,251.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
El Balcón del Zócalo Restaurante,Bar,19.43385179874192,-99.13414220426266,193.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
El Mayor,Mexican Restaurant,19.435809847862465,-99.1315070153352,239.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Centro Histórico,Plaza,19.432191,-99.134663,385.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Gran Hotel Ciudad de México,Hotel,19.4321365746227,-99.13446846599055,387.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Azul Histórico,Mexican Restaurant,19.432879950540233,-99.1361973552057,391.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Palacio Nacional,Building / Structure,19.43256001087056,-99.13102269172668,440.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Café de Tacuba,Coffee Shop,19.435681907398813,-99.13759147195358,400.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
El Palacio de Hierro,Boutique,19.431112038830477,-99.13414718981026,495.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
El Palacio de Hierro,Boutique,19.430864,-99.13395,522.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Sunday Sunday,Music Venue,19.43055754011546,-99.13141557014738,608.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Libreria Porrua,Bookstore,19.43572255868448,-99.1316084378304,227.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
La Casa de Toño,Restaurant,19.433986,-99.138917,566.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Quinta Casa de Correos,Post Office,19.43582010123909,-99.14037610400753,692.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Pasteleria Ideal,Bakery,19.430353172879137,-99.13558391423815,608.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
El Cuatro 20,Bar,19.43477164626738,-99.1360400187204,253.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Restaurante Don Toribio,Mexican Restaurant,19.432654111988285,-99.1385726369301,597.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Sala Manuel M Ponce,Concert Hall,19.435201729700633,-99.14101844306443,760.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Palacio de Bellas Artes,Museum,19.435248,-99.141229,782.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Liverpool,Department Store,19.431045,-99.13349,502.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
El Castillo de la Fantasía,Retail,19.435423055372624,-99.12962986868375,434.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
La Pagoda,Café,19.43471328779335,-99.13939238390952,596.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Picasso & Rivera: Conversaciones a Través del Tiempo.,Exhibit,19.43517149092988,-99.14130950842377,790.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Pasteleria Madrid,Bakery,19.42971587523742,-99.134742346126,657.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Torre Latinoamericana,Office Building,19.433966,-99.140797,757.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Kandinsky Pequeños Mundos,Exhibit,19.434579752620444,-99.14139837332104,806.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Centro Castellano,Spanish Restaurant,19.431008672247604,-99.14005391856104,829.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Ideal,Bakery,19.432641155458303,-99.13990866603572,720.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Coox Hanal,Mexican Restaurant,19.428297313111287,-99.13715691546776,881.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Sanborns,Department Store,19.434317,-99.140037,670.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Museo Franz Mayer,Museum,19.43723463588988,-99.14350704298607,1036.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Centro Refrescante Coca Cola,Snack Place,19.43341901635684,-99.13523096591149,282.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Churrería el Moro,Bakery,19.43141077462617,-99.1412811747831,911.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
La Casa de Toño,Restaurant,19.433805249122347,-99.14293974819635,980.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Tenampa,Bar,19.4409049044255,-99.13900326707271,808.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
H&M,Clothing Store,19.433928171472985,-99.1381648816624,494.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Los Cocuyos,Taco Restaurant,19.430460343291028,-99.13883812115928,776.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Los Bisquets Bisquets Obregón,Bakery,19.433720063644273,-99.13790279486423,478.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Plaza de Santo Domingo,Plaza,19.437474067733962,-99.1337170470722,212.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Hemiciclo a Juárez,Monument,19.434778496297405,-99.14418529665919,1094.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Librería Porrúa,College Bookstore,19.434335398623855,-99.14199687231175,872.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Salon Corona,Bar,19.434012509085946,-99.13938203211029,612.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Centro Joyero,Jewelry Store,19.433363058740767,-99.13578435965793,322.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Sanborns,Department Store,19.43478,-99.144707,1149.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Plaza Papelera Mesones,Office Supply Store,19.428009317901594,-99.1320128532599,859.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Correo Mayor,Real Estate Agency,19.430510725483614,-99.13039207222265,663.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Plaza Garibaldi,Plaza,19.440684,-99.139059,794.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
El Huequito Bolivar,Taco Restaurant,19.430298,-99.138824,788.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
Mercado de la Lagunilla,Grocery Store / Supermarket,19.4441386777321,-99.13438716962806,955.0,Avenida Chapultepec,19.4441386777321,-99.13438716962806
La Casa de Toño,Restaurant,19.425249790847047,-99.16444908949815,160.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
Yutumy Street Sushi,Sushi Restaurant,19.423166,-99.16318,194.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
La Casa de Toño,Restaurant,19.424880086287644,-99.16518769362159,233.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
Churrería el Moro,Coffee Shop,19.426067205212238,-99.1639404065448,164.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
Cafe Nin,French Restaurant,19.42542167173814,-99.16063479617257,250.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
Sushi Roll,Sushi Restaurant,19.425719017544026,-99.16451456607147,186.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
Cielito Querido Café,"Cafes, Coffee, and Tea Houses",19.427641822695676,-99.1647323864219,356.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
Mexico City Marriott Reforma Hotel,Lodging,19.4280191,-99.1642669,372.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
Sofitel Mexico City Reforma,Lodging,19.428307,-99.165767,478.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
Monumento a la Independencia,Monument,19.426982,-99.167651,543.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
BBVA Bancomer,Bank,19.42600564791241,-99.16215132653188,148.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
Plaza Rio de Janeiro,Plaza,19.421045712027798,-99.16050553321838,500.0,Avenida Chapultepec,19.43105753331838,-99.15904260946385
